LEA Code,District Name,School Code,School Name,Organization Type,School Type,Low Grade,High Grade,Address,City,State,Zip,CESA,Locale,County,Current Status,Categories And Programs,Virtual School,IB Program,Phone Number,Fax Number,Charter Status,Website Url
2289,Green Bay Area Public,0100,Chappell Elementary,Public School,Elementary School,K4,05,205 N Fisk St,Green Bay,WI,54303,07,City - midsize,Brown,OPEN,Title I,Supplemental Virtual,Primary Years Programme,920-492-2630,920-492-5566,FALSE,www.gbaps.org
5607,Stevens Point Area Public,0310,Charles F Fernandez Center Alt Learning,Public School,High School,09,12,1900 W Zinda Dr,Stevens Point,WI,54481,05,Rural - fringe,Portage,OPEN,"Alternative, Title I",Supplemental Virtual,,715-345-5592,715-345-7374,FALSE,www.pointschools.net
2793,Kenosha,0250,Chavez Learning Station,Public School,Elementary School,K4,K4,6300 27th Ave,Kenosha,WI,53143,01,Suburb - midsize,Kenosha,OPEN,,Supplemental Virtual,,262-359-6080,262-359-6286,FALSE,www.kusd.edu
1862,Fond du Lac,0030,Chegwin Elementary,Public School,Elementary School,K4,05,109 E Merrill Ave,Fond du Lac,WI,54935,06,City - small,Fond du Lac,OPEN,Title I,,,920-929-2820,920-929-7014,FALSE,www.fonddulac.k12.wi.us
1071,Chequamegon,0400,Chequamegon High,Public School,High School,09,12,400 9th St N,Park Falls,WI,54552,12,Rural - remote,Price,OPEN,,Supplemental Virtual,,715-762-2474,715-762-5674,FALSE,www.csdk12.net
1071,Chequamegon,0200,Chequamegon Middle,Public School,Middle School,06,08,64 S Grant St,Glidden,WI,54527,12,Rural - remote,Ashland,OPEN,Title I,Supplemental Virtual,,715-264-2141,715-264-3413,FALSE,www.csdk12.net
3269,Madison Metropolitan,0090,Cherokee Heights Middle,Public School,Middle School,06,08,4301 Cherokee Dr,Madison,WI,53711,02,City - large,Dane,OPEN,Title I,Supplemental Virtual,,608-204-1240,608-204-0378,FALSE,https://cherokee.madison.k12.wi.us/
1080,Chetek-Weyerhaeuser Area,0400,Chetek-Weyerhaeuser High,Public School,High School,09,12,1001 Knapp St,Chetek,WI,54728,11,Town - distant,Barron,OPEN,,Supplemental Virtual,,715-924-3137,715-924-2921,FALSE,www.cwasd.k12.wi.us
1080,Chetek-Weyerhaeuser Area,0200,Chetek-Weyerhaeuser Middle,Public School,Middle School,06,08,1001 Knapp St,Chetek,WI,54728,11,Town - distant,Barron,OPEN,Title I,Supplemental Virtual,,715-924-3136,715-924-1794,FALSE,www.cwasd.k12.wi.us
1080,Chetek-Weyerhaeuser Area,0100,Chetek-Weyerhaeuser Roselawn Elementary,Public School,Elementary School,K4,05,1201 6th St,Chetek,WI,54728,11,Town - distant,Barron,OPEN,Title I,Supplemental Virtual,,715-924-2244,715-924-2279,FALSE,www.cwasd.k12.wi.us
1085,Chilton,0020,Chilton Elementary,Public School,Elementary School,K4,04,421 Court St,Chilton,WI,53014,07,Rural - fringe,Calumet,OPEN,,Supplemental Virtual,,920-849-9388,920-849-9457,FALSE,www.chilton.k12.wi.us
1085,Chilton,0040,Chilton High,Public School,High School,09,12,530 W Main St,Chilton,WI,53014,07,Rural - fringe,Calumet,OPEN,,Supplemental Virtual,,920-849-2358,920-849-3998,FALSE,www.chilton.k12.wi.us
1085,Chilton,0030,Chilton Middle,Public School,Middle School,05,08,421 Court St,Chilton,WI,53014,07,Rural - fringe,Calumet,OPEN,,Supplemental Virtual,,920-849-9152,920-849-7210,FALSE,www.chilton.k12.wi.us
1092,Chippewa Falls Area Unified,0060,Chippewa Falls High,Public School,High School,09,12,735 Terrill St,Chippewa Falls,WI,54729,10,Suburb - midsize,Chippewa,OPEN,,Supplemental Virtual,,715-726-2406,715-726-2792,FALSE,cfsd.chipfalls.k12.wi.us
1092,Chippewa Falls Area Unified,0040,Chippewa Falls Middle,Public School,Middle School,06,08,750 Tropicana Blvd,Chippewa Falls,WI,54729,10,Suburb - midsize,Chippewa,OPEN,,Supplemental Virtual,,715-726-2400,715-726-2789,FALSE,cfsd.chipfalls.k12.wi.us
7000,,7030,DOC: Chippewa Valley Correctional Treatm,State Institution School,High School,09,12,2909 E Park Ave,Chippewa Falls,WI,54729,,Rural - fringe,Chippewa,OPEN,Alternative,Supplemental Virtual,,715-720-2850,715-720-3209,FALSE,
1554,Eau Claire Area,0111,Chippewa Valley Montessori Charter,Public School,Elementary School,K4,05,400 Cameron St,Eau Claire,WI,54703,10,City - small,Eau Claire,OPEN,Charter,Supplemental Virtual,,715-852-6950,715-852-3504,TRUE,www.ecasd.us/cv-montessori-charter-school/home
3822,Mukwonago,0030,Clarendon Avenue Elementary,Public School,Elementary School,K4,06,915 Clarendon Ave,Mukwonago,WI,53149,01,Town - fringe,Waukesha,OPEN,Title I,Supplemental Virtual,,262-363-6286,262-363-6289,FALSE,https://ces.masd.k12.wi.us/
3549,Middleton-Cross Plains Area,0400,Clark Street Community School,Public School,High School,09,12,2100 Bristol Street,Middleton,WI,53562,02,Suburb - large,Dane,OPEN,Charter,Supplemental Virtual,,608-829-9640,608-831-5160,TRUE,www.mcpasd.k12.wi.us
5824,Two Rivers Public,0050,Clarke Middle,Public School,Middle School,05,08,4608 Bellevue Pl,Two Rivers,WI,54241,07,Town - distant,Manitowoc,OPEN,,Supplemental Virtual,,920-794-1614,920-793-1819,FALSE,www.trschools.k12.wi.us
3619,Milwaukee,0110,Clarke Street Elementary,Public School,Elementary School,K4,08,2816 W Clarke St,Milwaukee,WI,53210,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-267-1000,414-267-1015,FALSE,www.milwaukee.k12.wi.us
1071,Chequamegon,0450,Class ACT Charter,Public School,High School,09,12,400 9th St N,Park Falls,WI,54552,12,Rural - remote,Price,CLOSED,"Charter, Vocational Education",Supplemental Virtual,,715-762-2474,715-762-5674,TRUE,www.csdk12.net
0147,Appleton Area,0110,Classical School,Public School,Elementary School,KG,08,3310 N Durkee St,Appleton,WI,54911,06,City - small,Outagamie,OPEN,Charter,Supplemental Virtual,,920-852-5525,920-852-5526,TRUE,www.classicalcharter.com
0434,Berlin Area,0060,Clay Lamberton Elementary,Public School,Elementary School,K4,05,259 E Marquette St,Berlin,WI,54923,06,Town - distant,Green Lake,OPEN,Title I,Supplemental Virtual,,920-361-2442,920-361-4352,FALSE,www.berlin.k12.wi.us/3/home
1120,Clayton,0020,Clayton Elementary,Public School,Elementary School,K4,05,236 Polk Ave W,Clayton,WI,54004,11,Rural - distant,Polk,OPEN,Title I,Supplemental Virtual,,715-948-2163,715-948-2362,FALSE,www.claytonsd.k12.wi.us
3892,Neenah Joint,0040,Clayton Elementary,Public School,Elementary School,KG,04,2916 W Fairview Rd,Neenah,WI,54956,06,Rural - fringe,Winnebago,OPEN,,Supplemental Virtual,,920-751-6950,920-836-2881,FALSE,www.neenah.k12.wi.us
1120,Clayton,0040,Clayton High,Public School,High School,09,12,236 Polk Ave W,Clayton,WI,54004,11,Rural - distant,Polk,OPEN,,Supplemental Virtual,,715-948-2163,715-948-2362,FALSE,www.claytonsd.k12.wi.us
1120,Clayton,0060,Clayton Middle,Public School,Middle School,06,08,236 Polk Ave W,Clayton,WI,54004,11,Rural - distant,Polk,OPEN,,Supplemental Virtual,,715-948-2163,715-948-2362,FALSE,www.claytonsd.k12.wi.us
1127,Clear Lake,0040,Clear Lake High,Public School,High School,09,12,1101 3rd St SW,Clear Lake,WI,54005,11,Rural - distant,Polk,OPEN,,Supplemental Virtual,,715-263-2113,715-263-3550,FALSE,www.clwarriors.org
1127,Clear Lake,0060,Clear Lake Junior High,Public School,Junior High School,07,08,1101 3rd St SW,Clear Lake,WI,54005,11,Rural - distant,Polk,OPEN,,Supplemental Virtual,,715-263-2113,715-263-3550,FALSE,www.clwarriors.org
3619,Milwaukee,0114,Clemens Elementary,Public School,Elementary School,K4,05,3600 W Hope Ave,Milwaukee,WI,53216,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-875-6300,414-875-6315,FALSE,www.milwaukee.k12.wi.us
3619,Milwaukee,0113,Clement Avenue Elementary,Public School,Elementary School,K4,08,3666 S Clement Ave,Milwaukee,WI,53207,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-294-1500,414-294-1515,FALSE,www.milwaukee.k12.wi.us
5271,Sheboygan Area,0020,Cleveland Elementary,Public School,Elementary School,K4,05,411 E Washington Ave,Cleveland,WI,53015,07,Rural - distant,Manitowoc,OPEN,,Supplemental Virtual,,920-693-8241,920-693-8357,FALSE,www.sheboygan.k12.wi.us
1134,Clinton Community,0040,Clinton Elementary,Public School,Elementary School,K4,06,115 Milwaukee Road,Clinton,WI,53525,02,Rural - distant,Rock,OPEN,Title I,Supplemental Virtual,,608-676-2211,608-676-5717,FALSE,www.clinton.k12.wi.us
1134,Clinton Community,0080,Clinton Junior High,Public School,Junior High School,07,08,112 Milwaukee Rd,Clinton,WI,53525,02,Rural - distant,Rock,OPEN,,Supplemental Virtual,,608-676-2223,608-676-2904,FALSE,www.clinton.k12.wi.us
1134,Clinton Community,0060,Clinton Senior High,Public School,High School,09,12,112 Milwaukee Rd,Clinton,WI,53525,02,Rural - distant,Rock,OPEN,,Supplemental Virtual,,608-676-2223,608-676-2904,FALSE,www.clinton.k12.wi.us
1141,Clintonville,0100,Clintonville Elementary School,Public School,Elementary School,K4,05,24 20th St,Clintonville,WI,54929,08,Town - distant,Waupaca,OPEN,Title I,Supplemental Virtual,,715-823-7215,715-823-7140,FALSE,www.clintonville.k12.wi.us
1141,Clintonville,0040,Clintonville High,Public School,High School,09,12,64 West Green Tree Road,Clintonville,WI,54929,08,Town - distant,Waupaca,OPEN,,Supplemental Virtual,,715-823-7215,715-823-1481,FALSE,www.clintonville.k12.wi.us
1141,Clintonville,0020,Clintonville Middle,Public School,Middle School,06,08,64 West Green Tree Road,Clintonville,WI,54929,08,Town - distant,Waupaca,OPEN,Title I,Supplemental Virtual,,715-823-7215,715-823-1481,FALSE,www.clintonville.k12.wi.us
3430,Menasha Joint,0060,Clovis Grove Elementary,Public School,Elementary School,K4,05,974 9th St,Menasha,WI,54952,06,Suburb - midsize,Winnebago,OPEN,Title I,Supplemental Virtual,,920-967-1950,920-751-5261,FALSE,www.mjsd.k12.wi.us
1155,Cochrane-Fountain City,0020,Cochrane-Fountain City Elementary,Public School,Elementary School,K4,06,S2770 State Road 35,Fountain City,WI,54629,04,Rural - distant,Buffalo,OPEN,Title I,Supplemental Virtual,,608-687-4171,608-687-6412,FALSE,www.cfc.k12.wi.us
1155,Cochrane-Fountain City,0040,Cochrane-Fountain City High,Public School,High School,07,12,S2770 State Road 35,Fountain City,WI,54629,04,Rural - distant,Buffalo,OPEN,,Supplemental Virtual,,608-687-4391,608-687-6412,FALSE,www.cfc.k12.wi.us
1162,Colby,0020,Colby Elementary,Public School,Elementary School,KG,05,202 W Dolf St,Colby,WI,54421,10,Rural - fringe,Clark,OPEN,,Supplemental Virtual,,715-223-3939,715-223-2123,FALSE,www.colby.k12.wi.us
1162,Colby,0040,Colby High,Public School,High School,09,12,705 N 2nd St,Colby,WI,54421,10,Rural - fringe,Clark,OPEN,,Supplemental Virtual,,715-223-2338,715-223-4388,FALSE,www.colby.k12.wi.us
1162,Colby,0210,Colby Middle,Public School,Middle School,06,08,703 N 2nd St,Colby,WI,54421,10,Rural - fringe,Clark,OPEN,,Supplemental Virtual,,715-223-8869,715-223-6754,FALSE,www.colby.k12.wi.us
1169,Coleman,0040,Coleman Elementary,Public School,Elementary School,K4,05,347 Business 141 N,Coleman,WI,54112,08,Rural - distant,Marinette,OPEN,Title I,,,920-897-2525,920-897-4921,FALSE,www.coleman.k12.wi.us
1169,Coleman,0060,Coleman High,Public School,High School,09,12,343 Business 141 N,Coleman,WI,54112,08,Rural - distant,Marinette,OPEN,,,,920-897-2291,920-897-2015,FALSE,www.coleman.k12.wi.us
1169,Coleman,0200,Coleman Middle,Public School,Middle School,06,08,347 Business 141 N,Coleman,WI,54112,08,Rural - distant,Marinette,OPEN,,,,920-897-2525,920-897-4921,FALSE,www.coleman.k12.wi.us
1176,Colfax,0020,Colfax Elementary,Public School,Elementary School,K4,06,601 University Ave,Colfax,WI,54730,11,Rural - distant,Dunn,OPEN,Title I,Supplemental Virtual,,715-962-3676,715-962-4024,FALSE,www.colfax.k12.wi.us
1176,Colfax,0040,Colfax High,Public School,High School,07,12,601 University Ave,Colfax,WI,54730,11,Rural - distant,Dunn,OPEN,,Supplemental Virtual,,715-962-3155,715-962-4024,FALSE,www.colfax.k12.wi.us
2296,Greendale,0050,College Park Elementary,Public School,Elementary School,KG,05,5701 W College Ave,Greendale,WI,53129,01,Suburb - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-423-2850,414-423-2852,FALSE,www.greendaleschools.org
6335,Westfield,0020,Coloma Elementary,Public School,Elementary School,K4,05,210 N Linden St,Coloma,WI,54930,05,Rural - remote,Waushara,OPEN,Title I,,,715-228-2851,715-228-2860,FALSE,www.westfield.k12.wi.us
7000,,7012,DOC: Columbia Correctional Institution,State Institution School,Combined Elementary/Secondary School,11,12,2925 Columbia Dr,Portage,WI,53901,,Town - distant,Columbia,OPEN,Alternative,Supplemental Virtual,,608-742-9100,608-742-9111,FALSE,doc.wi.gov/families-visitors/find-facility/columbia-correctional-institution
0147,Appleton Area,0080,Columbus Elementary,Public School,Elementary School,KG,05,913 N Oneida St,Appleton,WI,54911,06,City - small,Outagamie,OPEN,,Supplemental Virtual,,920-852-5450,920-852-5451,FALSE,www.aasd.k12.wi.us
1183,Columbus,0080,Columbus Elementary,Public School,Elementary School,K4,05,200 Fuller St,Columbus,WI,53925,05,Town - distant,Columbia,OPEN,Title I,,,920-623-5950,920-623-6026,FALSE,www.columbus.k12.wi.us
1183,Columbus,0040,Columbus High,Public School,High School,09,12,1164 Farnham St,Columbus,WI,53925,05,Town - distant,Columbia,OPEN,,,,920-623-5950,920-623-5959,FALSE,www.columbus.k12.wi.us
1183,Columbus,0020,Columbus Middle,Public School,Middle School,06,08,400 S Dickason Blvd,Columbus,WI,53925,05,Town - distant,Columbia,OPEN,Title I,,,920-623-5950,920-623-5742,FALSE,www.columbus.k12.wi.us
3619,Milwaukee,0116,Congress Elementary,Public School,Elementary School,K4,08,5225 W Lincoln Creek Dr,Milwaukee,WI,53218,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-616-5300,414-616-5315,FALSE,www.milwaukee.k12.wi.us
3381,McFarland,0020,Conrad Elvehjem Primary School,Public School,Elementary School,K4,02,6009 Johnson St,McFarland,WI,53558,02,Suburb - large,Dane,OPEN,,Supplemental Virtual,,608-838-3146,608-838-4612,FALSE,www.mcfarland.k12.wi.us
3612,Milton,0040,Consolidated Elementary,Public School,Elementary School,KG,03,4838 N County Road F,Janesville,WI,53545,02,Rural - fringe,Rock,OPEN,,,,608-868-9595,608-752-5136,FALSE,www.milton.k12.wi.us
0413,Beloit,0060,Converse Elementary,Public School,Elementary School,K4,05,1602 Townline Ave,Beloit,WI,53511,02,City - small,Rock,OPEN,Title I,Supplemental Virtual,,608-361-2105,608-361-4122,FALSE,www.sdb.k12.wi.us/converse
3892,Neenah Joint,0060,Coolidge Elementary,Public School,Elementary School,KG,04,321 Alcott Dr,Neenah,WI,54956,06,City - small,Winnebago,OPEN,Title I,Supplemental Virtual,,920-751-6955,920-751-6857,FALSE,www.neenah.k12.wi.us
6321,Westby Area,0100,Coon Valley Elementary,Public School,Elementary School,K4,04,300 Lien St,Coon Valley,WI,54623,04,Rural - distant,Vernon,OPEN,,Supplemental Virtual,,608-452-3143,608-452-3155,FALSE,www.westby.k12.wi.us
3619,Milwaukee,0117,Cooper Elementary,Public School,Elementary School,K4,08,5143 S 21st St,Milwaukee,WI,53221,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-304-6300,414-304-6315,FALSE,www.milwaukee.k12.wi.us
5271,Sheboygan Area,0040,Cooper Elementary,Public School,Elementary School,K4,05,2014 Cooper Ave,Sheboygan,WI,53083,07,City - small,Sheboygan,OPEN,Title I,Supplemental Virtual,,920-459-3693,920-459-4033,FALSE,www.sheboygan.k12.wi.us
5663,Superior,0260,Cooper Elementary,Public School,Elementary School,K4,05,1807 Missouri Ave,Superior,WI,54880,12,Suburb - midsize,Douglas,OPEN,Title I,Supplemental Virtual,,715-394-8790,715-394-8793,FALSE,www.superior.k12.wi.us
0777,Burlington Area,0110,Cooper Montessori,Public School,Elementary School,K4,06,248 Kendall St,Burlington,WI,53105,02,Town - fringe,Racine,OPEN,,,,262-763-0180,262-767-5584,FALSE,www.basd.k12.wi.us
7000,,7153,Copper Lake School,State Institution School,Combined Elementary/Secondary School,07,12,W4380 Copper Lake Ave,Irma,WI,54442,,Rural - distant,Lincoln,OPEN,Alternative,Supplemental Virtual,,715-536-8386,715-536-8386,FALSE,https://doc.wi.gov/Pages/AboutDOC/JuvenileCorrections/LincolnHillsCopperLake.aspx
5901,Verona Area,0070,Core Knowledge Charter School,Public School,Elementary School,KG,08,300 Richard Street,Verona,WI,53593,02,Suburb - large,Dane,OPEN,Charter,,,608-845-4130,833-559-6732,TRUE,https://ckcs.verona.k12.wi.us/
6470,Whitnall,0130,CORE4 Collaborating on Readiness,Public School,Elementary School,K4,K4,5000 S 116th St,Greenfield,WI,53228,01,Suburb - large,Milwaukee,OPEN,Charter,Supplemental Virtual,,414-525-8404,414-525-8401,TRUE,www.whitnall.com
0182,Ashwaubenon,0055,Cormier School and Early Learning,Public School,Elementary School,K4,KG,2280 S Broadway,Green Bay,WI,54304,07,Suburb - midsize,Brown,OPEN,Title I,Supplemental Virtual,,920-448-2870,920-448-2873,FALSE,www.ashwaubenon.k12.wi.us
1204,Cornell,0020,Cornell Elementary,Public School,Elementary School,K4,05,111 S 4th St,Cornell,WI,54732,10,Rural - distant,Chippewa,OPEN,Title I,,,715-861-6947,715-239-6587,FALSE,www.cornell.k12.wi.us
1204,Cornell,0040,Cornell High,Public School,High School,09,12,708 Bridge St,Cornell,WI,54732,10,Rural - distant,Chippewa,OPEN,,,,715-861-6947,715-239-6587,FALSE,www.cornell.k12.wi.us
1204,Cornell,0300,Cornell Middle,Public School,Middle School,06,08,708 Bridge St,Cornell,WI,54732,10,Rural - distant,Chippewa,OPEN,,,,715-861-6947,715-239-6587,FALSE,www.cornell.k12.wi.us
3675,Monona Grove,0020,Cottage Grove Elementary,Public School,Elementary School,01,02,470 N Main St,Cottage Grove,WI,53527,02,Rural - fringe,Dane,OPEN,,Supplemental Virtual,,608-839-4576,608-839-4439,FALSE,www.mononagrove.org
2849,La Crosse,0140,Coulee Montessori Charter School,Public School,Elementary School,K4,06,1611 Kane St,La Crosse,WI,54601,04,City - small,La Crosse,OPEN,"Charter, Title I",Supplemental Virtual,,608-789-7970,608-789-0035,TRUE,www.lacrosseschools.org
2849,La Crosse,9500,Coulee Region Virtual Academy,Public School,Combined Elementary/Secondary School,KG,12,228 5th Ave S,La Crosse,WI,54601,04,City - small,La Crosse,OPEN,Charter,Exclusively Virtual,,608-789-7664,,TRUE,http://www.lacrosseschools.org
1900,Franklin Public,0040,Country Dale Elementary,Public School,Elementary School,K4,05,7380 S North Cape Rd,Franklin,WI,53132,01,Suburb - large,Milwaukee,OPEN,,Supplemental Virtual,,414-529-8240,414-529-8242,FALSE,www.franklin.k12.wi.us
5901,Verona Area,0090,Country View Elementary,Public School,Elementary School,KG,05,710 Lone Pine Way,Verona,WI,53593,02,Suburb - large,Dane,OPEN,Title I,,,608-845-4800,844-455-5129,FALSE,https://cves.verona.k12.wi.us/
2058,Germantown,0040,County Line Elementary,Public School,Elementary School,K4,05,W159N9939 Butternut Rd,Germantown,WI,53022,01,Suburb - large,Washington,OPEN,,,,262-253-3465,262-253-3491,FALSE,www.gsdwi.org
2695,Janesville,0060,Craig High,Public School,High School,09,12,401 S Randall Ave,Janesville,WI,53545,02,City - small,Rock,OPEN,,Supplemental Virtual,,608-743-5200,608-743-5150,FALSE,www.janesville.k12.wi.us
3619,Milwaukee,0501,Craig Montessori School,Public School,Elementary School,K4,08,7667 W Congress St,Milwaukee,WI,53218,01,City - large,Milwaukee,OPEN,Title I,Supplemental Virtual,,414-393-4200,414-393-4214,FALSE,www.milwaukee.k12.wi.us
1218,Crandon,0040,Crandon Elementary,Public School,Elementary School,K4,05,9750 US Highway 8 W,Crandon,WI,54520,08,Rural - remote,Forest,OPEN,Title I,Supplemental Virtual,,715-478-6123,715-478-5130,FALSE,www.sdofcrandon.com
1218,Crandon,0060,Crandon High,Public School,High School,09,12,9750 US Highway 8 W,Crandon,WI,54520,08,Rural - remote,Forest,OPEN,,Supplemental Virtual,,715-478-6125,715-478-5570,FALSE,www.sdofcrandon.com
1218,Crandon,0022,Crandon Middle,Public School,Middle School,06,08,9750 US Highway 8 W,Crandon,WI,54520,08,Rural - remote,Forest,OPEN,,Supplemental Virtual,,715-478-6124,715-478-5570,FALSE,www.sdofcrandon.com
5656,Sun Prairie Area,0180,Creekside Elementary,Public School,Elementary School,K4,05,1251 O'Keeffe Ave,Sun Prairie,WI,53590,02,Suburb - large,Dane,OPEN,Title I,Supplemental Virtual,,608-834-7700,608-834-7792,FALSE,www.sunprairieschools.org
